disposition_code_sk,queue_sk,agent_sk,etl_ticket_id,last_changed,partition_key,redacted,abandoned_indicator,acw_end_timestamp,acw_end_timestamp_utc_quarter_hour_sk,acw_indicator,acw_start_timestamp,acw_start_timestamp_utc_quarter_hour_sk,agent_initiated_disconnect,barge_end_timestamp,barge_end_timestamp_utc_quarter_hour_sk,barge_indicator,barge_start_timestamp,barge_start_timestamp_utc_quarter_hour_sk,barge_timestamp,barge_timestamp_utc_quarter_hour_sk,business_accountname,channel_id,channel_type,coach_indicator,coach_timestamp,coach_timestamp_utc_quarter_hour_sk,dialog_end_time,dialog_end_time_utc_quarter_hour_sk,dialog_id,dialog_start_time,dialog_start_time_utc_quarter_hour_sk,direction,engagement_end_time,engagement_end_time_utc_quarter_hour_sk,engagement_id,engagement_start_time,engagement_start_time_utc_quarter_hour_sk,external_call_indicator,external_participant_id,message_type,observe_indicator,provider_id,send_from,send_to,subject,transfer_indicator,answered_timestamp,calling_number,dialled_number,emergency_indicator,answered_timestamp_utc_quarter_hour_sk,offered_attributes,queued_attributes,conference_indicator,consult_accepted_from_user_indicator,consult_initiated_to_user_indicator,consult_accepted_from_queue_indicator,consult_initiated_to_queue_indicator,conference_to_external_indicator,consult_to_external_indicator,consult_to_external_number,warm_transfer_to_external_indicator,warm_transfer_to_queue_indicator,warm_transfer_to_user_indicator,engagement_source,engagement_offered_time,engagement_queued_time,engagement_offered_time_utc_quarter_hour_sk,engagement_queued_time_utc_quarter_hour_sk,source_address,supervisor_sk,agent_id,agent_login_id,agent_first_name,agent_last_name,agent_display_name,agent_user_handle,agent_type,row_active_date,row_inactive_date,active_record,is_unknown,entity_deleted,attributes,queue_id,queue_name,queue_description,is_default,disposition_code_id,disposition_code_type,disposition_code_name,disposition_code_number,disposition_code_description
,2,19486,42544,2024-01-23 16:16:24.156925+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:08:17.974+00,202401231600,31025263151706026075,2024-01-23 16:07:55.984+00,202401231600,INCOMING,2024-01-23 16:08:17.974+00,202401231600,456052e1-6919-4e0e-af90-7c3ddaab9afa,2024-01-23 16:07:55.984+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:08:12.854+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42526,2024-01-23 16:16:24.160322+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:07:38.912+00,202401231600,31025262921706026034,2024-01-23 16:07:14.636+00,202401231600,INCOMING,2024-01-23 16:07:38.912+00,202401231600,eb5ee53d-a552-4771-b410-2ba790dd7395,2024-01-23 16:07:14.636+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:07:32.679+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42490,2024-01-23 16:16:24.13493+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:06:54.763+00,202401231600,04344215201706025992,2024-01-23 16:06:32.727+00,202401231600,INCOMING,2024-01-23 16:06:54.763+00,202401231600,d3150933-992b-40b0-8fbd-5a003bb3e987,2024-01-23 16:06:32.727+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:06:49.578+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42462,2024-01-23 16:16:24.12699+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:06:26.429+00,202401231600,04344215051706025962,2024-01-23 16:06:03.474+00,202401231600,INCOMING,2024-01-23 16:06:26.429+00,202401231600,08e4d1ee-a896-4b00-b828-e183bd7a842c,2024-01-23 16:06:03.474+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:06:20.892+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42431,2024-01-23 16:16:24.127125+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:05:54.627+00,202401231600,04344214951706025930,2024-01-23 16:05:31.047+00,202401231600,INCOMING,2024-01-23 16:05:54.627+00,202401231600,ea714094-57c3-4ac3-a4f3-ffbe7cf1c503,2024-01-23 16:05:31.047+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:05:49.168+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42405,2024-01-23 16:16:24.123996+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:05:14.775+00,202401231600,04344214851706025889,2024-01-23 16:04:49.647+00,202401231600,INCOMING,2024-01-23 16:05:14.775+00,202401231600,b8daef50-8d50-4451-a604-970eb8d5c7a7,2024-01-23 16:04:49.647+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:05:08.488+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42382,2024-01-23 16:16:24.155253+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:04:37.065+00,202401231600,31025262041706025851,2024-01-23 16:04:12.029+00,202401231600,INCOMING,2024-01-23 16:04:37.065+00,202401231600,c1be5e19-0dab-4973-937d-fbd91f348713,2024-01-23 16:04:12.029+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:04:31.352+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42348,2024-01-23 16:16:24.16697+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:03:59.534+00,202401231600,31025261801706025816,2024-01-23 16:03:36.764+00,202401231600,INCOMING,2024-01-23 16:03:59.534+00,202401231600,8da60821-7a08-417e-8b42-b303ce8aee42,2024-01-23 16:03:36.764+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:03:54.377+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42313,2024-01-23 16:16:24.172225+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:03:20.727+00,202401231600,04344214571706025775,2024-01-23 16:02:55.844+00,202401231600,INCOMING,2024-01-23 16:03:20.727+00,202401231600,0fcaf6d1-f3a4-4177-babd-eaf47b179d64,2024-01-23 16:02:55.844+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:03:15.049+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,2,19486,42277,2024-01-23 16:16:24.122388+00,20240123,f,t,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 16:02:48.49+00,202401231600,31025261451706025742,2024-01-23 16:02:23.161+00,202401231600,INCOMING,2024-01-23 16:02:48.49+00,202401231600,66667615-fe47-4216-ac70-5194d2786fa1,2024-01-23 16:02:23.161+00,202401231600,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,[Department.Accounts],,,,,,,,,,,,,NA,2024-01-23 16:02:43.045+00,,202401231600,,NA,-1,75120704-ad04-46a4-81b3-0d103ef961a4,user007@verintnew01.prodreleasev2.com,User007,verintnew01UAT,"verintnew01UAT, User007",75120704-ad04-46a4-81b3-0d103ef961a4,Agent,2023-01-20 12:16:28.31785+00,9999-12-31 00:00:00+00,t,f,f,"[{""value"": ""Sales"", ""category"": ""Department""}, {""value"": ""English"", ""category"": ""Language""}, {""value"": ""French"", ""category"": ""Language""}, {""value"": ""Spanish"", ""category"": ""Language""}, {""value"": ""Support"", ""category"": ""Department""}, {""value"": ""Billing"", ""category"": ""Department""}, {""value"": ""Accounts"", ""category"": ""Department""}]",b4c28c2d-7e68-4d42-bd93-0295451cc9dd,VoiceQ,Voice Queue,f,,,,,
,,-2,42241,2024-01-23 16:01:21.465377+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:51:25.446+00,202401231545,04344212431706025070,2024-01-23 15:51:10.599+00,202401231545,INCOMING,2024-01-23 15:51:25.446+00,202401231545,f320f1e5-11e5-42fa-bf07-9e0821f5f63f,2024-01-23 15:51:10.599+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42221,2024-01-23 16:01:21.45574+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:51:05.629+00,202401231545,31025258021706025050,2024-01-23 15:50:50.582+00,202401231545,INCOMING,2024-01-23 15:51:05.629+00,202401231545,d8dd898b-c54e-4728-b5da-1e3ff343673f,2024-01-23 15:50:50.582+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42210,2024-01-23 16:01:21.450894+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:50:46.069+00,202401231545,04344212301706025030,2024-01-23 15:50:31.323+00,202401231545,INCOMING,2024-01-23 15:50:46.069+00,202401231545,e17ee3ad-a08e-480d-9900-ce49418d780b,2024-01-23 15:50:31.323+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42193,2024-01-23 16:01:21.458515+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:50:29.777+00,202401231545,04344212281706025027,2024-01-23 15:50:28.336+00,202401231545,INCOMING,2024-01-23 15:50:29.777+00,202401231545,13eb467f-0d92-4341-a0b5-7cede4d75c70,2024-01-23 15:50:28.336+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42185,2024-01-23 16:01:21.454169+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:50:13.532+00,202401231545,04344212181706024997,2024-01-23 15:49:57.938+00,202401231545,INCOMING,2024-01-23 15:50:13.532+00,202401231545,4ea6fe4c-9a24-4f2b-a941-8152ae8a5e7a,2024-01-23 15:49:57.938+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42166,2024-01-23 16:01:21.467846+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:49:54.023+00,202401231545,31025257551706024977,2024-01-23 15:49:38.327+00,202401231545,INCOMING,2024-01-23 15:49:54.023+00,202401231545,2fdcf388-8c3d-4ed5-b831-10579263c21b,2024-01-23 15:49:38.327+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42146,2024-01-23 16:01:21.462264+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:49:34.583+00,202401231545,04344212121706024958,2024-01-23 15:49:18.705+00,202401231545,INCOMING,2024-01-23 15:49:34.583+00,202401231545,aa97a36d-5668-4405-b555-5040d5587e2d,2024-01-23 15:49:18.705+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42135,2024-01-23 16:01:21.453552+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:49:14.818+00,202401231545,31025257281706024939,2024-01-23 15:48:59.698+00,202401231545,INCOMING,2024-01-23 15:49:14.818+00,202401231545,8d4585ec-12ed-4fe4-acb7-9e15b0e0f544,2024-01-23 15:48:59.698+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42127,2024-01-23 16:01:21.457895+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:48:51.831+00,202401231545,31025257141706024913,2024-01-23 15:48:34.317+00,202401231545,INCOMING,2024-01-23 15:48:51.831+00,202401231545,0443b93a-2d2b-4ac2-8b41-9132acd8b55c,2024-01-23 15:48:34.317+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42107,2024-01-23 16:01:21.448163+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:48:27.178+00,202401231545,04344211911706024892,2024-01-23 15:48:12.621+00,202401231545,INCOMING,2024-01-23 15:48:27.178+00,202401231545,76d3397e-952e-47fc-9ddb-25eddd8c75ff,2024-01-23 15:48:12.621+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42100,2024-01-23 16:01:21.453492+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:47:55.49+00,202401231545,04344211831706024861,2024-01-23 15:47:42.037+00,202401231545,INCOMING,2024-01-23 15:47:55.49+00,202401231545,558bf2fa-c13b-492e-a621-8dcb7217ffd0,2024-01-23 15:47:42.037+00,202401231545,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42094,2024-01-23 15:46:22.200794+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:40:20.363+00,202401231530,31025254851706024410,2024-01-23 15:40:11.107+00,202401231530,INCOMING,2024-01-23 15:40:20.363+00,202401231530,e7da1002-bfff-4f57-9119-fbab196e8984,2024-01-23 15:40:11.107+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42084,2024-01-23 15:46:22.207924+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:40:04.481+00,202401231530,31025254741706024395,2024-01-23 15:39:55.641+00,202401231530,INCOMING,2024-01-23 15:40:04.481+00,202401231530,ac2cb860-8384-4125-ad22-2ff016ba3b8c,2024-01-23 15:39:55.641+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42077,2024-01-23 15:46:22.199913+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:39:53.337+00,202401231530,04344210411706024382,2024-01-23 15:39:43.327+00,202401231530,INCOMING,2024-01-23 15:39:53.337+00,202401231530,ba9570e5-ca15-454f-8c54-b67c85e3e6ae,2024-01-23 15:39:43.327+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42066,2024-01-23 15:46:22.20771+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:39:33.62+00,202401231530,04344210371706024364,2024-01-23 15:39:25.092+00,202401231530,INCOMING,2024-01-23 15:39:33.62+00,202401231530,b552f3eb-f95b-444b-8016-19e87f5112b2,2024-01-23 15:39:25.092+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42057,2024-01-23 15:46:22.207373+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:39:21.271+00,202401231530,31025254451706024352,2024-01-23 15:39:12.385+00,202401231530,INCOMING,2024-01-23 15:39:21.271+00,202401231530,d3396157-bd54-4c9d-bb5d-dc77d29de20d,2024-01-23 15:39:12.385+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42050,2024-01-23 15:46:22.201752+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:39:07.42+00,202401231530,04344210311706024338,2024-01-23 15:38:58.755+00,202401231530,INCOMING,2024-01-23 15:39:07.42+00,202401231530,d7350481-ea40-447c-a576-532f246a77d6,2024-01-23 15:38:58.755+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42032,2024-01-23 15:46:22.210344+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:38:55.448+00,202401231530,04344210231706024324,2024-01-23 15:38:44.447+00,202401231530,INCOMING,2024-01-23 15:38:55.448+00,202401231530,1cb8bab4-112d-4c36-b183-3fc2f6658b99,2024-01-23 15:38:44.447+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
,,-2,42026,2024-01-23 15:46:22.206503+00,20240123,f,,,,,,,,,,,,,,,,Voice,Voice,,,,2024-01-23 15:38:43.41+00,202401231530,31025254341706024321,2024-01-23 15:38:42.326+00,202401231530,INCOMING,2024-01-23 15:38:43.41+00,202401231530,aa2fca4e-d507-4194-8d63-cc6357be3c29,2024-01-23 15:38:42.326+00,202401231530,,+35391733561,,f,deb72cc2-d1e1-48f5-98ed-791261b0c7d0,,,,f,,+35391733561,+18022940681,,,,,,,,,,,,,,,,NA,,,,,NA,-1,-2,unknown,null,value,null value,null value,null,1970-01-01 00:00:00+00,9999-12-31 00:00:00+00,t,f,f,,,,,,,,,,
